course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268436750;STDENIE1;1235;SAINT-DENIS;11;TOURNEZY;0;13:56:59;1;2427;3101
268436800;STDENIE1;1235;SAINT-DENIS;11;TOURNEZY;0;14:26:00;0;4168;3101
268436726;SAPORTAS;3223;SAPORTA;11;TOURNEZY;0;13:37:28;0;1256;3101
268436750;SAPORTAS;3223;SAPORTA;11;TOURNEZY;0;14:10:25;1;3233;3101
268436800;SAPORTAS;3223;SAPORTA;11;TOURNEZY;0;14:40:26;0;5034;3101
268436856;CENTRAYR;12210;CENTRAYRARGUES;12;CATALPAS;1;14:14:00;1;3448;12215
268436862;CENTRAYR;12210;CENTRAYRARGUES;12;CATALPAS;1;15:14:00;1;7048;12215
268436868;CENTRAYR;12210;CENTRAYRARGUES;12;CATALPAS;1;16:14:00;1;10648;12215
268436856;COQUELIC;12209;COQUELICOTS;12;CATALPAS;1;14:13:28;1;3416;12215
268436862;COQUELIC;12209;COQUELICOTS;12;CATALPAS;1;15:13:28;1;7016;12215
268436868;COQUELIC;12209;COQUELICOTS;12;CATALPAS;1;16:13:28;1;10616;12215
268436856;DESCARTE;12211;DESCARTES;12;CATALPAS;1;14:14:42;1;3490;12215
268436862;DESCARTE;12211;DESCARTES;12;CATALPAS;1;15:14:42;1;7090;12215
268436868;DESCARTE;12211;DESCARTES;12;CATALPAS;1;16:14:42;1;10690;12215
268436856;FPEYSSON;12206;FREDERIC PEYSON;12;CATALPAS;1;14:11:00;1;3268;12215
268436862;FPEYSSON;12206;FREDERIC PEYSON;12;CATALPAS;1;15:11:00;1;6868;12215
268436868;FPEYSSON;12206;FREDERIC PEYSON;12;CATALPAS;1;16:11:00;1;10468;12215
268436856;GAREROUT;21;GARE PT DE SETE;12;CATALPAS;1;14:10:00;1;3208;12215
268436862;GAREROUT;21;GARE PT DE SETE;12;CATALPAS;1;15:10:00;1;6808;12215
268436868;GAREROUT;21;GARE PT DE SETE;12;CATALPAS;1;16:10:00;1;10408;12215
268436856;VACHETS;12234;JEAN VACHET;12;CATALPAS;1;14:16:38;1;3606;12215
268436862;VACHETS;12234;JEAN VACHET;12;CATALPAS;1;15:16:38;1;7206;12215
268436868;VACHETS;12234;JEAN VACHET;12;CATALPAS;1;16:16:38;1;10806;12215
268436856;LECLERCS;12231;MARECHAL LECLERC;12;CATALPAS;1;14:16:00;1;3568;12215
268436862;LECLERCS;12231;MARECHAL LECLERC;12;CATALPAS;1;15:16:00;1;7168;12215
268436868;LECLERCS;12231;MARECHAL LECLERC;12;CATALPAS;1;16:16:00;1;10768;12215
268436856;PAQUERTR;12208;PAQUERETTES;12;CATALPAS;1;14:12:28;1;3356;12215
268436862;PAQUERTR;12208;PAQUERETTES;12;CATALPAS;1;15:12:28;1;6956;12215
268436868;PAQUERTR;12208;PAQUERETTES;12;CATALPAS;1;16:12:28;1;10556;12215
268436856;PORTOR;12207;PORTO;12;CATALPAS;1;14:12:02;1;3330;12215
268436862;PORTOR;12207;PORTO;12;CATALPAS;1;15:12:02;1;6930;12215
268436868;PORTOR;12207;PORTO;12;CATALPAS;1;16:12:02;1;10530;12215
268436856;RAZETEUR;12212;RAZETEURS;12;CATALPAS;1;14:15:18;1;3526;12215
268436862;RAZETEUR;12212;RAZETEURS;12;CATALPAS;1;15:15:18;1;7126;12215
268436868;RAZETEUR;12212;RAZETEURS;12;CATALPAS;1;16:15:18;1;10726;12215
268436851;BELLEVUE;12108;BELLEVUE;12;GARE SAINT-ROCH;0;13:33:59;1;1047;11
268436857;BELLEVUE;12108;BELLEVUE;12;GARE SAINT-ROCH;0;14:34:00;1;4648;11
268436863;BELLEVUE;12108;BELLEVUE;12;GARE SAINT-ROCH;0;15:34:00;1;8248;11
268436851;CATALPAS;12215;CATALPAS;12;GARE SAINT-ROCH;0;13:30:00;1;808;11
268436857;CATALPAS;12215;CATALPAS;12;GARE SAINT-ROCH;0;14:30:00;1;4408;11
268436863;CATALPAS;12215;CATALPAS;12;GARE SAINT-ROCH;0;15:30:00;1;8008;11
268436851;HRENEE;8132;HENRI RENE;12;GARE SAINT-ROCH;0;13:39:22;1;1370;11
268436857;HRENEE;8132;HENRI RENE;12;GARE SAINT-ROCH;0;14:39:23;1;4971;11
268436863;HRENEE;8132;HENRI RENE;12;GARE SAINT-ROCH;0;15:39:23;1;8571;11
268436851;VACHETE;12134;JEAN VACHET;12;GARE SAINT-ROCH;0;13:30:33;1;841;11
268436857;VACHETE;12134;JEAN VACHET;12;GARE SAINT-ROCH;0;14:30:33;1;4441;11
268436863;VACHETE;12134;JEAN VACHET;12;GARE SAINT-ROCH;0;15:30:33;1;8041;11
268436851;LCORDES;12112;LEON CORDES;12;GARE SAINT-ROCH;0;13:37:38;1;1266;11
268436857;LCORDES;12112;LEON CORDES;12;GARE SAINT-ROCH;0;14:37:39;1;4867;11
268436863;LCORDES;12112;LEON CORDES;12;GARE SAINT-ROCH;0;15:37:39;1;8467;11
268436851;LECLERCA;12106;MARECHAL LECLERC;12;GARE SAINT-ROCH;0;13:31:59;1;927;11
268436857;LECLERCA;12106;MARECHAL LECLERC;12;GARE SAINT-ROCH;0;14:32:00;1;4528;11
268436863;LECLERCA;12106;MARECHAL LECLERC;12;GARE SAINT-ROCH;0;15:32:00;1;8128;11
268436851;PAQUEREA;12110;PAQUERETTES;12;GARE SAINT-ROCH;0;13:35:46;1;1154;11
268436857;PAQUEREA;12110;PAQUERETTES;12;GARE SAINT-ROCH;0;14:35:47;1;4755;11
268436863;PAQUEREA;12110;PAQUERETTES;12;GARE SAINT-ROCH;0;15:35:47;1;8355;11
268436851;CARNOTE;8131;PLACE CARNOT;12;GARE SAINT-ROCH;0;13:38:59;1;1347;11
268436857;CARNOTE;8131;PLACE CARNOT;12;GARE SAINT-ROCH;0;14:39:00;1;4948;11
268436863;CARNOTE;8131;PLACE CARNOT;12;GARE SAINT-ROCH;0;15:39:00;1;8548;11
268436851;PORTOA;12111;PORTO;12;GARE SAINT-ROCH;0;13:36:20;1;1188;11
268436857;PORTOA;12111;PORTO;12;GARE SAINT-ROCH;0;14:36:21;1;4789;11
268436863;PORTOA;12111;PORTO;12;GARE SAINT-ROCH;0;15:36:21;1;8389;11
268436851;PRIMEVER;12109;PRIMEVERES;12;GARE SAINT-ROCH;0;13:34:59;1;1107;11
268436857;PRIMEVER;12109;PRIMEVERES;12;GARE SAINT-ROCH;0;14:35:00;1;4708;11
268436863;PRIMEVER;12109;PRIMEVERES;12;GARE SAINT-ROCH;0;15:35:00;1;8308;11
268436910;CNEARC;5280;AGROPOLIS;13;SAINT-ELOI;0;13:28:00;0;688;13001
268436964;CNEARC;5280;AGROPOLIS;13;SAINT-ELOI;0;13:53:59;0;2247;13001
268436914;CNEARC;5280;AGROPOLIS;13;SAINT-ELOI;0;14:19:00;1;3748;13001
268436910;VALMONLS;13204;CAMPUS AGROPOLIS;13;SAINT-ELOI;0;13:27:04;0;632;13001
268436964;VALMONLS;13204;CAMPUS AGROPOLIS;13;SAINT-ELOI;0;13:53:03;0;2191;13001
268436914;VALMONLS;13204;CAMPUS AGROPOLIS;13;SAINT-ELOI;0;14:18:03;1;3691;13001
268436910;ARCHITEA;6119;ECOLE D'ARCHI.;13;SAINT-ELOI;0;13:22:42;0;370;13001
268436964;ARCHITEA;6119;ECOLE D'ARCHI.;13;SAINT-ELOI;0;13:48:03;0;1891;13001
268436914;ARCHITEA;6119;ECOLE D'ARCHI.;13;SAINT-ELOI;0;14:13:03;1;3391;13001
268436910;BATAILLA;6116;EUGENE BATAILLON;13;SAINT-ELOI;0;13:20:55;0;263;13001
268436964;BATAILLA;6116;EUGENE BATAILLON;13;SAINT-ELOI;0;13:45:55;0;1763;13001
268436914;BATAILLA;6116;EUGENE BATAILLON;13;SAINT-ELOI;0;14:10:54;1;3262;13001
268436910;FACLETTE;5207;FAC DE LETTRES;13;SAINT-ELOI;0;13:34:01;0;1049;13001
268436964;FACLETTE;5207;FAC DE LETTRES;13;SAINT-ELOI;0;14:00:00;0;2608;13001
268436914;FACLETTE;5207;FAC DE LETTRES;13;SAINT-ELOI;0;14:25:00;1;4108;13001
268436910;GASCOGNA;6117;GASCOGNE;13;SAINT-ELOI;0;13:22:00;0;328;13001
268436964;GASCOGNA;6117;GASCOGNE;13;SAINT-ELOI;0;13:47:00;0;1828;13001
268436914;GASCOGNA;6117;GASCOGNE;13;SAINT-ELOI;0;14:12:00;1;3328;13001
268436910;HDUNANTA;10110;HENRI DUNANT;13;SAINT-ELOI;0;13:36:27;0;1195;13001
268436964;HDUNANTA;10110;HENRI DUNANT;13;SAINT-ELOI;0;14:02:26;0;2754;13001
268436914;HDUNANTA;10110;HENRI DUNANT;13;SAINT-ELOI;0;14:27:26;1;4254;13001
268436910;HORTUSS;5133;HORTUS;13;SAINT-ELOI;0;13:25:02;0;510;13001
268436964;HORTUSS;5133;HORTUS;13;SAINT-ELOI;0;13:51:01;0;2069;13001
268436914;HORTUSS;5133;HORTUS;13;SAINT-ELOI;0;14:16:01;1;3569;13001
268436910;LAVALETE;5284;LAVALETTE;13;SAINT-ELOI;0;13:31:51;0;919;13001
268436964;LAVALETE;5284;LAVALETTE;13;SAINT-ELOI;0;13:57:50;0;2478;13001
268436914;LAVALETE;5284;LAVALETTE;13;SAINT-ELOI;0;14:22:50;1;3978;13001
268436910;LYCAGRIS;13202;LYCEE F. BAZILLE;13;SAINT-ELOI;0;13:26:00;0;568;13001
268436964;LYCAGRIS;13202;LYCEE F. BAZILLE;13;SAINT-ELOI;0;13:51:59;0;2127;13001
268436914;LYCAGRIS;13202;LYCEE F. BAZILLE;13;SAINT-ELOI;0;14:17:00;1;3628;13001
268436910;CHAUVETA;6120;MAURICE CHAUVET;13;SAINT-ELOI;0;13:23:05;0;393;13001
268436964;CHAUVETA;6120;MAURICE CHAUVET;13;SAINT-ELOI;0;13:48:37;0;1925;13001
268436914;CHAUVETA;6120;MAURICE CHAUVET;13;SAINT-ELOI;0;14:13:37;1;3425;13001
268436910;PICSTLOA;6121;PIC SAINT-LOUP;13;SAINT-ELOI;0;13:23:22;0;410;13001
268436964;PICSTLOA;6121;PIC SAINT-LOUP;13;SAINT-ELOI;0;13:49:02;0;1950;13001
268436914;PICSTLOA;6121;PIC SAINT-LOUP;13;SAINT-ELOI;0;14:14:02;1;3450;13001
268436910;SEIGNEUS;6123;PLAN 4 SEIGNEURS;13;SAINT-ELOI;0;13:24:00;0;448;13001
268436964;SEIGNEUS;6123;PLAN 4 SEIGNEURS;13;SAINT-ELOI;0;13:49:59;0;2007;13001
268436914;SEIGNEUS;6123;PLAN 4 SEIGNEURS;13;SAINT-ELOI;0;14:15:00;1;3508;13001
268436910;UNIVERSA;6115;UNIVERSITES;13;SAINT-ELOI;0;13:20:00;0;208;13001
268436964;UNIVERSA;6115;UNIVERSITES;13;SAINT-ELOI;0;13:45:00;0;1708;13001
268436914;UNIVERSA;6115;UNIVERSITES;13;SAINT-ELOI;0;14:10:00;1;3208;13001
268436910;VERTBOIE;5206;VERT BOIS;13;SAINT-ELOI;0;13:33:01;0;989;13001
268436964;VERTBOIE;5206;VERT BOIS;13;SAINT-ELOI;0;13:59:00;0;2548;13001
268436914;VERTBOIE;5206;VERT BOIS;13;SAINT-ELOI;0;14:24:00;1;4048;13001
268436910;ZOOE;5283;ZOO;13;SAINT-ELOI;0;13:30:27;0;835;13001
268436964;ZOOE;5283;ZOO;13;SAINT-ELOI;0;13:56:26;0;2394;13001
268436914;ZOOE;5283;ZOO;13;SAINT-ELOI;0;14:21:26;1;3894;13001
268436963;CNEARCT;5281;AGROPOLIS;13;UNIVERSITES;1;13:30:42;0;850;6207
268436913;CNEARCT;5281;AGROPOLIS;13;UNIVERSITES;1;13:51:59;1;2127;6207
268436965;CNEARCT;5281;AGROPOLIS;13;UNIVERSITES;1;14:17:00;0;3628;6207
268436963;VALMONTS;13203;CAMPUS AGROPOLIS;13;UNIVERSITES;1;13:29:42;0;790;6207
268436913;VALMONTS;13203;CAMPUS AGROPOLIS;13;UNIVERSITES;1;13:50:59;1;2067;6207
268436965;VALMONTS;13203;CAMPUS AGROPOLIS;13;UNIVERSITES;1;14:16:00;0;3568;6207
268436963;ARCHITER;6204;ECOLE D'ARCHI.;13;UNIVERSITES;1;13:35:52;0;1160;6207
268436913;ARCHITER;6204;ECOLE D'ARCHI.;13;UNIVERSITES;1;13:57:09;1;2437;6207
268436965;ARCHITER;6204;ECOLE D'ARCHI.;13;UNIVERSITES;1;14:22:10;0;3938;6207
268436963;BATAILLR;6206;EUGENE BATAILLON;13;UNIVERSITES;1;13:37:45;0;1273;6207
268436913;BATAILLR;6206;EUGENE BATAILLON;13;UNIVERSITES;1;13:59:01;1;2549;6207
268436965;BATAILLR;6206;EUGENE BATAILLON;13;UNIVERSITES;1;14:24:03;0;4051;6207
268436963;FACLETTS;5124;FAC DE LETTRES;13;UNIVERSITES;1;13:24:42;0;490;6207
268436913;FACLETTS;5124;FAC DE LETTRES;13;UNIVERSITES;1;13:45:59;1;1767;6207
268436965;FACLETTS;5124;FAC DE LETTRES;13;UNIVERSITES;1;14:11:00;0;3268;6207
268436963;GASCOGNR;6205;GASCOGNE;13;UNIVERSITES;1;13:36:42;0;1210;6207
268436913;GASCOGNR;6205;GASCOGNE;13;UNIVERSITES;1;13:57:59;1;2487;6207
268436965;GASCOGNR;6205;GASCOGNE;13;UNIVERSITES;1;14:23:00;0;3988;6207
268436963;HORTUSE;5230;HORTUS;13;UNIVERSITES;1;13:33:33;0;1021;6207
268436913;HORTUSE;5230;HORTUS;13;UNIVERSITES;1;13:54:30;1;2278;6207
268436965;HORTUSE;5230;HORTUS;13;UNIVERSITES;1;14:19:31;0;3779;6207
268436963;LAVALETS;5161;LAVALETTE;13;UNIVERSITES;1;13:26:31;0;599;6207
268436913;LAVALETS;5161;LAVALETTE;13;UNIVERSITES;1;13:47:48;1;1876;6207
268436965;LAVALETS;5161;LAVALETTE;13;UNIVERSITES;1;14:12:49;0;3377;6207
268436963;LYCAGRIE;13102;LYCEE F. BAZILLE;13;UNIVERSITES;1;13:32:42;0;970;6207
268436913;LYCAGRIE;13102;LYCEE F. BAZILLE;13;UNIVERSITES;1;13:53:59;1;2247;6207
268436965;LYCAGRIE;13102;LYCEE F. BAZILLE;13;UNIVERSITES;1;14:19:00;0;3748;6207
268436963;CHAUVETR;6203;MAURICE CHAUVET;13;UNIVERSITES;1;13:35:32;0;1140;6207
268436913;CHAUVETR;6203;MAURICE CHAUVET;13;UNIVERSITES;1;13:56:29;1;2397;6207
268436965;CHAUVETR;6203;MAURICE CHAUVET;13;UNIVERSITES;1;14:21:30;0;3898;6207
268436963;PICSTLOR;6202;PIC SAINT-LOUP;13;UNIVERSITES;1;13:34:41;0;1089;6207
268436913;PICSTLOR;6202;PIC SAINT-LOUP;13;UNIVERSITES;1;13:55:58;1;2366;6207
268436965;PICSTLOR;6202;PIC SAINT-LOUP;13;UNIVERSITES;1;14:20:59;0;3867;6207
268436963;P4SEIG23;23232;PLAN 4 SEIGNEURS;13;UNIVERSITES;1;13:33:42;0;1030;6207
268436913;P4SEIG23;23232;PLAN 4 SEIGNEURS;13;UNIVERSITES;1;13:54:59;1;2307;6207
268436965;P4SEIG23;23232;PLAN 4 SEIGNEURS;13;UNIVERSITES;1;14:20:00;0;3808;6207
268436963;STELOINR;13001;SAINT-ELOI;13;UNIVERSITES;1;13:23:43;0;431;6207
268436913;STELOINR;13001;SAINT-ELOI;13;UNIVERSITES;1;13:45:00;1;1708;6207
268436965;STELOINR;13001;SAINT-ELOI;13;UNIVERSITES;1;14:10:00;0;3208;6207
268436963;VERTBOIS;5125;VERT BOIS;13;UNIVERSITES;1;13:25:42;0;550;6207
268436913;VERTBOIS;5125;VERT BOIS;13;UNIVERSITES;1;13:46:59;1;1827;6207
268436965;VERTBOIS;5125;VERT BOIS;13;UNIVERSITES;1;14:12:00;0;3328;6207
268436963;ZOOS;5162;ZOO;13;UNIVERSITES;1;13:27:52;0;680;6207
268436913;ZOOS;5162;ZOO;13;UNIVERSITES;1;13:49:09;1;1957;6207
268436965;ZOOS;5162;ZOO;13;UNIVERSITES;1;14:14:10;0;3458;6207
268436997;BDSPORTR;8211;BD DES SPORTS;14;LEON BLUM;1;13:30:08;0;816;9234
268436999;BDSPORTR;8211;BD DES SPORTS;14;LEON BLUM;1;14:30:09;0;4417;9234
268437001;BDSPORTR;8211;BD DES SPORTS;14;LEON BLUM;1;15:31:09;1;8077;9234
268436997;ERENANR;8214;ERNEST RENAN;14;LEON BLUM;1;13:31:50;0;918;9234
268436999;ERENANR;8214;ERNEST RENAN;14;LEON BLUM;1;14:31:51;0;4519;9234
268437001;ERENANR;8214;ERNEST RENAN;14;LEON BLUM;1;15:32:50;1;8178;9234
268436997;ESTRAGOR;8212;ESTRAGON;14;LEON BLUM;1;13:30:35;0;843;9234
268436999;ESTRAGOR;8212;ESTRAGON;14;LEON BLUM;1;14:30:36;0;4444;9234
268437001;ESTRAGOR;8212;ESTRAGON;14;LEON BLUM;1;15:31:36;1;8104;9234
268436997;FOYERAUR;8206;FOYER DES AUBES;14;LEON BLUM;1;13:27:35;0;663;9234
268436999;FOYERAUR;8206;FOYER DES AUBES;14;LEON BLUM;1;14:27:36;0;4264;9234
268437001;FOYERAUR;8206;FOYER DES AUBES;14;LEON BLUM;1;15:27:53;1;7881;9234
268436997;FRANCOIR;8210;FRANCOISE;14;LEON BLUM;1;13:29:41;0;789;9234
268436999;FRANCOIR;8210;FRANCOISE;14;LEON BLUM;1;14:29:42;0;4390;9234
268437001;FRANCOIR;8210;FRANCOISE;14;LEON BLUM;1;15:30:42;1;8050;9234
268436997;GARIGLIR;8205;GARIGLIANO;14;LEON BLUM;1;13:26:59;0;627;9234
268436999;GARIGLIR;8205;GARIGLIANO;14;LEON BLUM;1;14:27:00;0;4228;9234
268437001;GARIGLIR;8205;GARIGLIANO;14;LEON BLUM;1;15:27:00;1;7828;9234
268436997;AUBES14E;14209;LES AUBES;14;LEON BLUM;1;13:32:59;0;987;9234
268436999;AUBES14E;14209;LES AUBES;14;LEON BLUM;1;14:33:00;0;4588;9234
268437001;AUBES14E;14209;LES AUBES;14;LEON BLUM;1;15:34:00;1;8248;9234
268436997;PALOMBER;8208;PALOMBES;14;LEON BLUM;1;13:28:11;0;699;9234
268436999;PALOMBER;8208;PALOMBES;14;LEON BLUM;1;14:28:12;0;4300;9234
268437001;PALOMBER;8208;PALOMBES;14;LEON BLUM;1;15:28:48;1;7936;9234
268436997;PINSONSR;8213;PINSONS;14;LEON BLUM;1;13:31:08;0;876;9234
268436999;PINSONSR;8213;PINSONS;14;LEON BLUM;1;14:31:09;0;4477;9234
268437001;PINSONSR;8213;PINSONS;14;LEON BLUM;1;15:32:09;1;8137;9234
268436997;LESLACSR;8203;POMPIGNANE- LACS;14;LEON BLUM;1;13:25:00;0;508;9234
268436999;LESLACSR;8203;POMPIGNANE- LACS;14;LEON BLUM;1;14:25:00;0;4108;9234
268437001;LESLACSR;8203;POMPIGNANE- LACS;14;LEON BLUM;1;15:25:00;1;7708;9234
268436997;STMAUR14;14106;SAINT-MAUR;14;LEON BLUM;1;13:28:59;0;747;9234
268436999;STMAUR14;14106;SAINT-MAUR;14;LEON BLUM;1;14:29:00;0;4348;9234
268437001;STMAUR14;14106;SAINT-MAUR;14;LEON BLUM;1;15:30:00;1;8008;9234
268436997;SALAISOR;8204;SALAISON;14;LEON BLUM;1;13:25:20;0;528;9234
268436999;SALAISOR;8204;SALAISON;14;LEON BLUM;1;14:25:20;0;4128;9234
268437001;SALAISOR;8204;SALAISON;14;LEON BLUM;1;15:25:19;1;7727;9234
268436998;BDSPORTA;8113;BD DES SPORTS;14;POMPIGNANE - LACS;0;13:49:48;0;1996;10149
268437000;BDSPORTA;8113;BD DES SPORTS;14;POMPIGNANE - LACS;0;14:49:47;1;5595;10149
268437002;BDSPORTA;8113;BD DES SPORTS;14;POMPIGNANE - LACS;0;15:49:47;1;9195;10149
268436998;ERENANA;8110;ERNEST RENAN;14;POMPIGNANE - LACS;0;13:48:08;0;1896;10149
268437000;ERENANA;8110;ERNEST RENAN;14;POMPIGNANE - LACS;0;14:48:07;1;5495;10149
268437002;ERENANA;8110;ERNEST RENAN;14;POMPIGNANE - LACS;0;15:48:07;1;9095;10149
268436998;ESTRAGOA;8112;ESTRAGON;14;POMPIGNANE - LACS;0;13:49:27;0;1975;10149
268437000;ESTRAGOA;8112;ESTRAGON;14;POMPIGNANE - LACS;0;14:49:25;1;5573;10149
268437002;ESTRAGOA;8112;ESTRAGON;14;POMPIGNANE - LACS;0;15:49:25;1;9173;10149
268436998;FOYERAUA;8118;FOYER DES AUBES;14;POMPIGNANE - LACS;0;13:52:52;0;2180;10149
268437000;FOYERAUA;8118;FOYER DES AUBES;14;POMPIGNANE - LACS;0;14:52:51;1;5779;10149
268437002;FOYERAUA;8118;FOYER DES AUBES;14;POMPIGNANE - LACS;0;15:52:51;1;9379;10149
268436998;FRANC14A;14110;FRANCOISE;14;POMPIGNANE - LACS;0;13:50:18;0;2026;10149
268437000;FRANC14A;14110;FRANCOISE;14;POMPIGNANE - LACS;0;14:50:16;1;5624;10149
268437002;FRANC14A;14110;FRANCOISE;14;POMPIGNANE - LACS;0;15:50:16;1;9224;10149
268436998;GARIGLIA;8119;GARIGLIANO;14;POMPIGNANE - LACS;0;13:54:01;0;2249;10149
268437000;GARIGLIA;8119;GARIGLIANO;14;POMPIGNANE - LACS;0;14:54:00;1;5848;10149
268437002;GARIGLIA;8119;GARIGLIANO;14;POMPIGNANE - LACS;0;15:54:00;1;9448;10149
268436998;MERMOZS;4116;JEAN MERMOZ;14;POMPIGNANE - LACS;0;13:46:31;0;1799;10149
268437000;MERMOZS;4116;JEAN MERMOZ;14;POMPIGNANE - LACS;0;14:46:31;0;5399;10149
268437002;MERMOZS;4116;JEAN MERMOZ;14;POMPIGNANE - LACS;0;15:46:30;1;8998;10149
268436998;LBLUM9R;9234;LEON BLUM;14;POMPIGNANE - LACS;0;13:45:00;0;1708;10149
268437000;LBLUM9R;9234;LEON BLUM;14;POMPIGNANE - LACS;0;14:45:00;0;5308;10149
268437002;LBLUM9R;9234;LEON BLUM;14;POMPIGNANE - LACS;0;15:45:00;1;8908;10149
268436998;AUBES14S;14109;LES AUBES;14;POMPIGNANE - LACS;0;13:47:00;0;1828;10149
268437000;AUBES14S;14109;LES AUBES;14;POMPIGNANE - LACS;0;14:47:00;1;5428;10149
268437002;AUBES14S;14109;LES AUBES;14;POMPIGNANE - LACS;0;15:47:00;1;9028;10149
268436998;PALOMBEA;8116;PALOMBES;14;POMPIGNANE - LACS;0;13:52:07;0;2135;10149
268437000;PALOMBEA;8116;PALOMBES;14;POMPIGNANE - LACS;0;14:52:05;1;5733;10149
268437002;PALOMBEA;8116;PALOMBES;14;POMPIGNANE - LACS;0;15:52:05;1;9333;10149
268436998;PINSONSA;8111;PINSONS;14;POMPIGNANE - LACS;0;13:48:46;0;1934;10149
268437000;PINSONSA;8111;PINSONS;14;POMPIGNANE - LACS;0;14:48:45;1;5533;10149
268437002;PINSONSA;8111;PINSONS;14;POMPIGNANE - LACS;0;15:48:45;1;9133;10149
268436998;STMAU14A;14111;SAINT-MAUR;14;POMPIGNANE - LACS;0;13:51:01;0;2069;10149
268437000;STMAU14A;14111;SAINT-MAUR;14;POMPIGNANE - LACS;0;14:51:00;1;5668;10149
268437002;STMAU14A;14111;SAINT-MAUR;14;POMPIGNANE - LACS;0;15:51:00;1;9268;10149
268436998;SALAISOA;8120;SALAISON;14;POMPIGNANE - LACS;0;13:55:32;0;2340;10149
268437000;SALAISOA;8120;SALAISON;14;POMPIGNANE - LACS;0;14:55:31;1;5939;10149
268437002;SALAISOA;8120;SALAISON;14;POMPIGNANE - LACS;0;15:55:31;1;9539;10149
268437053;CARRIERS;1143;CARRIERA;19;COUBERTIN;1;13:41:52;0;1520;1135
268437043;CARRIERS;1143;CARRIERA;19;COUBERTIN;1;14:12:19;0;3347;1135
268437056;CARRIERS;1143;CARRIERA;19;COUBERTIN;1;14:42:19;0;5147;1135
268437040;COMTENIS;1133;COMTE DE NICE;19;COUBERTIN;1;13:17:28;0;56;1135
268437053;COMTENIS;1133;COMTE DE NICE;19;COUBERTIN;1;13:45:59;0;1767;1135
268437043;COMTENIS;1133;COMTE DE NICE;19;COUBERTIN;1;14:17:02;0;3630;1135
268437053;COMTETOS;1127;COMTE TOULOUSE;19;COUBERTIN;1;13:40:16;0;1424;1135
268437043;COMTETOS;1127;COMTE TOULOUSE;19;COUBERTIN;1;14:10:29;0;3237;1135
268437056;COMTETOS;1127;COMTE TOULOUSE;19;COUBERTIN;1;14:40:29;0;5037;1135
268437053;CORSES;1132;CORSE;19;COUBERTIN;1;13:45:18;0;1726;1135
268437043;CORSES;1132;CORSE;19;COUBERTIN;1;14:16:16;0;3584;1135
268437056;CORSES;1132;CORSE;19;COUBERTIN;1;14:46:16;0;5384;1135
268437053;GEMEAUXS;1124;GEMEAUX;19;COUBERTIN;1;13:37:59;0;1287;1135
268437043;GEMEAUXS;1124;GEMEAUX;19;COUBERTIN;1;14:08:00;0;3088;1135
268437056;GEMEAUXS;1124;GEMEAUX;19;COUBERTIN;1;14:38:00;0;4888;1135
268437053;HALLESPS;1137;HALLES PAILLADE;19;COUBERTIN;1;13:34:53;0;1101;1135
268437043;HALLESPS;1137;HALLES PAILLADE;19;COUBERTIN;1;14:04:54;0;2902;1135
268437056;HALLESPS;1137;HALLES PAILLADE;19;COUBERTIN;1;14:34:54;0;4702;1135
268437053;HTMASSAS;1125;HAUTS DE MASSANE;19;COUBERTIN;1;13:38:59;0;1347;1135
268437043;HTMASSAS;1125;HAUTS DE MASSANE;19;COUBERTIN;1;14:09:00;0;3148;1135
268437056;HTMASSAS;1125;HAUTS DE MASSANE;19;COUBERTIN;1;14:39:00;0;4948;1135
268437053;HDEPARTE;7132;HOT. DEPARTEMENT;19;COUBERTIN;1;13:30:00;0;808;1135
268437043;HDEPARTE;7132;HOT. DEPARTEMENT;19;COUBERTIN;1;14:00:00;0;2608;1135
268437056;HDEPARTE;7132;HOT. DEPARTEMENT;19;COUBERTIN;1;14:30:00;0;4408;1135
268437053;PREVERTS;1131;JACQUES PREVERT;19;COUBERTIN;1;13:44:13;0;1661;1135
268437043;PREVERTS;1131;JACQUES PREVERT;19;COUBERTIN;1;14:15:01;0;3509;1135
268437056;PREVERTS;1131;JACQUES PREVERT;19;COUBERTIN;1;14:45:01;0;5309;1135
268437053;LVINCI7S;7236;LYCEE DE VINCI;19;COUBERTIN;1;13:33:18;0;1006;1135
268437043;LVINCI7S;7236;LYCEE DE VINCI;19;COUBERTIN;1;14:03:19;0;2807;1135
268437056;LVINCI7S;7236;LYCEE DE VINCI;19;COUBERTIN;1;14:33:19;0;4607;1135
268437040;MBELLEVS;1134;MAS DE BELLEVUE;19;COUBERTIN;1;13:18:05;0;93;1135
268437053;MBELLEVS;1134;MAS DE BELLEVUE;19;COUBERTIN;1;13:47:06;0;1834;1135
268437043;MBELLEVS;1134;MAS DE BELLEVUE;19;COUBERTIN;1;14:18:09;0;3697;1135
268437053;OXFORDS;19202;OXFORD;19;COUBERTIN;1;13:33:59;0;1047;1135
268437043;OXFORDS;19202;OXFORD;19;COUBERTIN;1;14:04:00;0;2848;1135
268437056;OXFORDS;19202;OXFORD;19;COUBERTIN;1;14:34:00;0;4648;1135
268437053;MALBOSCS;9227;PARC MALBOSC;19;COUBERTIN;1;13:31:33;0;901;1135
268437043;MALBOSCS;9227;PARC MALBOSC;19;COUBERTIN;1;14:01:33;0;2701;1135
